"des_plan","anio_apertura_expediente","abandona","convocatoria_acceso","des_acceso","sexo","municipio","anio_nacimiento_interval","1st_model","scholarship","cum_absent_ratio","cum_pass_ratio","nota_admision_def"
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","0","JUN","Selectividad","H","HORNACHOS","(1990.0, 1995.0]",1,"S",0.1428571428571428,0.4285714285714285,6.998
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","JUN","Formación Profesional","H","MADRID","(1980.0, 1985.0]",1,"N",0.5,0.3333333333333333,8.18
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","0","JUN","Selectividad","H","MONTIJO","(1990.0, 1995.0]",0,"S",0,0.8333333333333334,9.609
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","0","JUN","Selectividad","H","ROBLEDILLO DE LA VERA","(1990.0, 1995.0]",1,"N",0.2,0.6,6.994
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","JUN","Selectividad","H","MÉRIDA","(1990.0, 1995.0]",1,"S",0.5555555555555556,0.1111111111111111,7.161
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","0","JUN","Formación Profesional","H","MÉRIDA","(1985.0, 1990.0]",1,"N",0.2222222222222222,0.2222222222222222,6.31
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","JUN","Formación Profesional","H","BADAJOZ","(1985.0, 1990.0]",1,"S",0.3333333333333333,0.1666666666666666,6.54
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Formación Profesional","H","MÉRIDA","(1990.0, 1995.0]",1,"S",0.2222222222222222,0.3333333333333333,6.08
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","JUN","Selectividad","D","BADAJOZ","(1990.0, 1995.0]",1,"N",0.8,0.1,5.986
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","0","SEP","Formación Profesional","H","CÁCERES","(1980.0, 1985.0]",1,"S",0.3333333333333333,0.2222222222222222,5.6
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"S",0.5,0,6.092
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","PLASENCIA","(1990.0, 1995.0]",1,"N",0.4,0,5.404
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","PLASENCIA","(1990.0, 1995.0]",1,"N",0.4,0,6.508
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","BARCARROTA","(1990.0, 1995.0]",1,"S",0.1111111111111111,0.2222222222222222,7.766
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"N",0.5,0.25,9.032
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","D","ALICANTE/ALACANT","(1990.0, 1995.0]",1,"N",0.6,0,5.814
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","CAMPANARIO","(1990.0, 1995.0]",1,"S",0.6,0,7.64
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"N",0.9,0,5.726
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","JUN","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"N",0.3,0,6.892
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","0","SEP","Selectividad","H","VILLANUEVA DE LA SERENA","(1990.0, 1995.0]",1,"N",0.25,0.25,5.992
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","0","SEP","Selectividad","D","ALICANTE/ALACANT","(1990.0, 1995.0]",1,"N",0.2,0.1,5.742
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","ALCÁNTARA","(1990.0, 1995.0]",1,"S",0.6,0,5.8
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","BADAJOZ","(1990.0, 1995.0]",1,"S",0.3,0,5.918
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","D","ZALAMEA DE LA SERENA","(1990.0, 1995.0]",1,"N",0.5,0.2,8.104
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","0","SEP","Selectividad","H","ORELLANA LA VIEJA","(1990.0, 1995.0]",1,"S",0.5555555555555556,0.2222222222222222,5.846
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","CORIA","(1990.0, 1995.0]",1,"N",0.9,0,5.386
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","CÁCERES","(1990.0, 1995.0]",1,"S",0.3,0.2,5.992
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","H","PALMA DE MALLORCA","(1990.0, 1995.0]",1,"N",0.2222222222222222,0.1111111111111111,7.552
"GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES","2013-14","1","SEP","Selectividad","D","CORIA","(1990.0, 1995.0]",1,"S",0.5,0.25,6.45
